"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Color","CCT (K)","Flux @ 85°C, Current - Test","Flux @ 25°C, Current - Test","Current - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","CRI (Color Rendering Index)","Current - Max","Viewing Angle","Mounting Type","Package / Case"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1114-2-ND","LXH7-FW40","Lumileds","LED LUXEON NEU WHITE 4000K 3SMD",3000,0,"1.96061",2000,1000,"Tape & Reel (TR)","LUXEON T","White, Neutral","4000K","249 lm (Typ)","-","700mA","2.8V","127 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1114-1-ND","LXH7-FW40","Lumileds","LED LUXEON NEU WHITE 4000K 3SMD",3699,0,"2.00768",2000,1,"Cut Tape (CT)","LUXEON T","White, Neutral","4000K","249 lm (Typ)","-","700mA","2.8V","127 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/382/DS106-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_LXH8-FWxx-x.jpg","1416-1114-6-ND","LXH7-FW40","Lumileds","LED LUXEON NEU WHITE 4000K 3SMD",3699,0,"Calculate",2000,1,"Digi-Reel®","LUXEON T","White, Neutral","4000K","249 lm (Typ)","-","700mA","2.8V","127 lm/W","70","1.2A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG2.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XP-G2.jpg","XPGBWT-L1-R250-00H51TR-ND","XPGBWT-L1-R250-00H51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",6750,0,"1.71721",2000,250,"Tape & Reel (TR)","XLamp® XP-G2","White, Cool","6200K","144 lm (139 lm ~ 148 lm)","-","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG2.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XP-G2.jpg","XPGBWT-L1-R250-00H51CT-ND","XPGBWT-L1-R250-00H51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",6930,0,"2.95360",2000,1,"Cut Tape (CT)","XLamp® XP-G2","White, Cool","6200K","144 lm (139 lm ~ 148 lm)","-","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG2.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XP-G2.jpg","XPGBWT-L1-R250-00H51DKR-ND","XPGBWT-L1-R250-00H51","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",6930,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-G2","White, Cool","6200K","144 lm (139 lm ~ 148 lm)","-","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1182-2-ND","L1T2-5770000000000","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",1000,0,"2.35651",2000,1000,"Tape & Reel (TR)","LUXEON TX","White, Cool","5700K","275 lm (Typ)","-","700mA","2.8V","140 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1182-1-ND","L1T2-5770000000000","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",1127,0,"2.41306",2000,1,"Cut Tape (CT)","LUXEON TX","White, Cool","5700K","275 lm (Typ)","-","700mA","2.8V","140 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1182-6-ND","L1T2-5770000000000","Lumileds","LED LUXEON COOL WHITE 5700K 2SMD",1127,0,"Calculate",2000,1,"Digi-Reel®","LUXEON TX","White, Cool","5700K","275 lm (Typ)","-","700mA","2.8V","140 lm/W","70","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1322-2-ND","L1T2-5080000000000","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",1000,0,"2.35651",2000,1000,"Tape & Reel (TR)","LUXEON TX","White, Cool","5000K","247 lm (Typ)","-","700mA","2.8V","126 lm/W","80","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1322-1-ND","L1T2-5080000000000","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",1190,0,"2.41306",2000,1,"Cut Tape (CT)","LUXEON TX","White, Cool","5000K","247 lm (Typ)","-","700mA","2.8V","126 lm/W","80","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.lumileds.com/uploads/438/DS133-pdf","http://media.digikey.com/Photos/Philips%20Lumileds%20Photos/MFG_L1T2%20Series.JPG","1416-1322-6-ND","L1T2-5080000000000","Lumileds","LED LUXEON COOL WHITE 5000K 2SMD",1190,0,"Calculate",2000,1,"Digi-Reel®","LUXEON TX","White, Cool","5000K","247 lm (Typ)","-","700mA","2.8V","126 lm/W","80","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic9/00088580_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/LUW-CQAR-NQNS-MMMW-1.jpg","475-3082-2-ND","LUW CQAR-NQNS-MMMW-1","OSRAM Opto Semiconductors Inc.","LED OSLON 65CRI 2SMD",600,0,"2.29101",2400,600,"Tape & Reel (TR)","OSLON Square®","-","-","-","347 lm (304 lm ~ 390 lm)","700mA","3.05V","163 lm/W","65 (Typ)","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic9/00088580_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/LUW-CQAR-NQNS-MMMW-1.jpg","475-3082-1-ND","LUW CQAR-NQNS-MMMW-1","OSRAM Opto Semiconductors Inc.","LED OSLON 65CRI 2SMD",1148,0,"2.88664",2000,1,"Cut Tape (CT)","OSLON Square®","-","-","-","347 lm (304 lm ~ 390 lm)","700mA","3.05V","163 lm/W","65 (Typ)","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic9/00088580_0.pdf","http://media.digikey.com/Photos/Osram%20Opto%20Photos/LUW-CQAR-NQNS-MMMW-1.jpg","475-3082-6-ND","LUW CQAR-NQNS-MMMW-1","OSRAM Opto Semiconductors Inc.","LED OSLON 65CRI 2SMD",1148,0,"Calculate",2000,1,"Digi-Reel®","OSLON Square®","-","-","-","347 lm (304 lm ~ 390 lm)","700mA","3.05V","163 lm/W","65 (Typ)","1.5A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00H53TR-ND","XPGWHT-L1-0000-00H53","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1000,0,"2.44889",2000,1000,"Tape & Reel (TR)","XLamp® XP-G","White, Cool","6000K","-","144 lm (139 lm ~ 148 lm)","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00H53CT-ND","XPGWHT-L1-0000-00H53","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1719,0,"3.48968",2000,1,"Cut Tape (CT)","XLamp® XP-G","White, Cool","6000K","-","144 lm (139 lm ~ 148 lm)","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00H53DKR-ND","XPGWHT-L1-0000-00H53","Cree Inc.","LED XLAMP COOL WHITE 6000K 2SMD",1719,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-G","White, Cool","6000K","-","144 lm (139 lm ~ 148 lm)","350mA","2.9V","142 lm/W","70 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00CE7TR-ND","XPGWHT-L1-0000-00CE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",2000,0,"2.46383",2000,1000,"Tape & Reel (TR)","XLamp® XP-G","White, Warm","3000K","-","104 lm (100 lm ~ 107 lm)","350mA","2.9V","102 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00CE7CT-ND","XPGWHT-L1-0000-00CE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",2271,0,"2.46385",2000,1,"Cut Tape (CT)","XLamp® XP-G","White, Warm","3000K","-","104 lm (100 lm ~ 107 lm)","350mA","2.9V","102 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXPG.pdf","http://media.digikey.com/photos/Cree%20Photos/XPG-Series.jpg","XPGWHT-L1-0000-00CE7DKR-ND","XPGWHT-L1-0000-00CE7","Cree Inc.","LED XLAMP WARM WHITE 3000K 2SMD",2271,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-G","White, Warm","3000K","-","104 lm (100 lm ~ 107 lm)","350mA","2.9V","102 lm/W","80 (Typ)","1.5A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2811-2-ND","LUW W5AM-LXLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",1200,0,"1.82668",2000,200,"Tape & Reel (TR)","Golden DRAGON® Plus","White, Cool","6000K","-","131 lm (112 lm ~ 150 lm)","350mA","3.2V","117 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2811-1-ND","LUW W5AM-LXLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",1232,0,"2.89340",2000,1,"Cut Tape (CT)","Golden DRAGON® Plus","White, Cool","6000K","-","131 lm (112 lm ~ 150 lm)","350mA","3.2V","117 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic6/00089171_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LUW%20W5AM-KYLX-7P7R-Z.JPG","475-2811-6-ND","LUW W5AM-LXLY-6P7R","OSRAM Opto Semiconductors Inc.","LED GOLDEN DRAGON COOL WHT 2SMD",1232,0,"Calculate",2000,1,"Digi-Reel®","Golden DRAGON® Plus","White, Cool","6000K","-","131 lm (112 lm ~ 150 lm)","350mA","3.2V","117 lm/W","-","1A","170°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000BV30E3TR-ND","XPLAWT-00-0000-000BV30E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",500,0,"3.04617",2000,500,"Tape & Reel (TR)","XLamp® XP-L","White, Cool","5000K","430 lm (420 lm ~ 440 lm)","-","1.05A","2.95V","139 lm/W","70","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000BV30E3CT-ND","XPLAWT-00-0000-000BV30E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",500,0,"4.79776",2000,1,"Cut Tape (CT)","XLamp® XP-L","White, Cool","5000K","430 lm (420 lm ~ 440 lm)","-","1.05A","2.95V","139 lm/W","70","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000BV30E3DKR-ND","XPLAWT-00-0000-000BV30E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",500,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-L","White, Cool","5000K","430 lm (420 lm ~ 440 lm)","-","1.05A","2.95V","139 lm/W","70","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V4051TR-ND","XPLAWT-00-0000-0000V4051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",500,0,"3.06112",2000,500,"Tape & Reel (TR)","XLamp® XP-L","White, Cool","6200K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V4051CT-ND","XPLAWT-00-0000-0000V4051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",539,0,"4.82908",2000,1,"Cut Tape (CT)","XLamp® XP-L","White, Cool","6200K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V4051DKR-ND","XPLAWT-00-0000-0000V4051","Cree Inc.","LED XLAMP COOL WHITE 6200K 2SMD",539,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-L","White, Cool","6200K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000LV40E5TR-ND","XPLAWT-00-0000-000LV40E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",500,0,"3.34482",2000,500,"Tape & Reel (TR)","XLamp® XP-L","White, Neutral","4000K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000LV40E5CT-ND","XPLAWT-00-0000-000LV40E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",964,0,"5.26812",2000,1,"Cut Tape (CT)","XLamp® XP-L","White, Neutral","4000K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-000LV40E5DKR-ND","XPLAWT-00-0000-000LV40E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",964,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-L","White, Neutral","4000K","450 lm (440 lm ~ 460 lm)","-","1.05A","2.95V","145 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic0/00053336_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LCW%20W5SN-KYLY-4L8N-Z.JPG","475-2626-2-ND","LCW W5SN-KYLY-4J8K-Z","OSRAM Opto Semiconductors Inc.","LED PLAT DRAGON NEU WHITE 2SMD",800,0,"3.70274",2400,800,"Tape & Reel (TR)","Platinum DRAGON","White, Neutral","4500K","-","116 lm (82 lm ~ 150 lm)","700mA","3.6V","46 lm/W","80","1A","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic0/00053336_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LCW%20W5SN-KYLY-4L8N-Z.JPG","475-2626-1-ND","LCW W5SN-KYLY-4J8K-Z","OSRAM Opto Semiconductors Inc.","LED PLAT DRAGON NEU WHITE 2SMD",1567,0,"4.66544",2000,1,"Cut Tape (CT)","Platinum DRAGON","White, Neutral","4500K","-","116 lm (82 lm ~ 150 lm)","700mA","3.6V","46 lm/W","80","1A","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.osram-os.com/Graphics/XPic0/00053336_0.pdf","http://media.digikey.com/photos/Osram%20Opto%20Photos/LCW%20W5SN-KYLY-4L8N-Z.JPG","475-2626-6-ND","LCW W5SN-KYLY-4J8K-Z","OSRAM Opto Semiconductors Inc.","LED PLAT DRAGON NEU WHITE 2SMD",1567,0,"Calculate",2000,1,"Digi-Reel®","Platinum DRAGON","White, Neutral","4500K","-","116 lm (82 lm ~ 150 lm)","700mA","3.6V","46 lm/W","80","1A","120°","Surface Mount","2-SMD, Gull Wing, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V50E2TR-ND","XPLAWT-00-0000-0000V50E2","Cree Inc.","LED XLAMP COOL WHITE 5700K 2SMD",500,0,"3.47922",2000,500,"Tape & Reel (TR)","XLamp® XP-L","White, Cool","5700K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V50E2CT-ND","XPLAWT-00-0000-0000V50E2","Cree Inc.","LED XLAMP COOL WHITE 5700K 2SMD",601,0,"5.48760",2000,1,"Cut Tape (CT)","XLamp® XP-L","White, Cool","5700K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/ds%20XPL.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XPLAWT-00-xxxx-xxxxxxxxx.jpg","XPLAWT-00-0000-0000V50E2DKR-ND","XPLAWT-00-0000-0000V50E2","Cree Inc.","LED XLAMP COOL WHITE 5700K 2SMD",601,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XP-L","White, Cool","5700K","470 lm (460 lm ~ 480 lm)","-","1.05A","2.95V","152 lm/W","65 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT40E4TR-ND","XMLAWT-00-0000-000LT40E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",1000,0,"4.31170",2000,1000,"Tape & Reel (TR)","XLamp® XM-L","White, Neutral","4500K","-","250 lm (240 lm ~ 260 lm)","700mA","2.9V","123 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT40E4CT-ND","XMLAWT-00-0000-000LT40E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",1099,0,"4.51902",2000,1,"Cut Tape (CT)","XLamp® XM-L","White, Neutral","4500K","-","250 lm (240 lm ~ 260 lm)","700mA","2.9V","123 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampXML.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XM-L.jpg","XMLAWT-00-0000-000LT40E4DKR-ND","XMLAWT-00-0000-000LT40E4","Cree Inc.","LED XLAMP NEUTRAL WHT 4500K 2SMD",1099,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XM-L","White, Neutral","4500K","-","250 lm (240 lm ~ 260 lm)","700mA","2.9V","123 lm/W","75 (Typ)","3A","125°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLamp7090XRE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XR-E.jpg","XREWHT-L1-0000-006E5TR-ND","XREWHT-L1-0000-006E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",1000,0,"5.48313",2000,1000,"Tape & Reel (TR)","XLamp® XR-E","White, Neutral","4000K","-","65 lm (62 lm ~ 67 lm)","350mA","3.3V","56 lm/W","75 (Typ)","700mA","90°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLamp7090XRE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XR-E.jpg","XREWHT-L1-0000-006E5CT-ND","XREWHT-L1-0000-006E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",2165,0,"6.12820",2000,1,"Cut Tape (CT)","XLamp® XR-E","White, Neutral","4000K","-","65 lm (62 lm ~ 67 lm)","350mA","3.3V","56 lm/W","75 (Typ)","700mA","90°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLamp7090XRE.pdf","http://media.digikey.com/Photos/Cree%20Photos/MFG_XLamp-XR-E.jpg","XREWHT-L1-0000-006E5DKR-ND","XREWHT-L1-0000-006E5","Cree Inc.","LED XLAMP NEUTRAL WHT 4000K 2SMD",2165,0,"Calculate",2000,1,"Digi-Reel®","XLamp® XR-E","White, Neutral","4000K","-","65 lm (62 lm ~ 67 lm)","350mA","3.3V","56 lm/W","75 (Typ)","700mA","90°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMKR.pdf","http://media.digikey.com/Photos/Cree%20Photos/MKRAWT-02-0000-0D0UD40E8.JPG","MKRAWT-02-0000-0D0BH40E3TR-ND","MKRAWT-02-0000-0D0BH40E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",250,0,"7.00325",2000,250,"Tape & Reel (TR)","XLamp® MK-R","White, Cool","5000K","1005 lm (970 lm ~ 1040 lm)","-","700mA","12V","120 lm/W","70","1.25A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
"http://www.cree.com/~/media/Files/Cree/LED%20Components%20and%20Modules/XLamp/Data%20and%20Binning/XLampMKR.pdf","http://media.digikey.com/Photos/Cree%20Photos/MKRAWT-02-0000-0D0UD40E8.JPG","MKRAWT-02-0000-0D0BH40E3CT-ND","MKRAWT-02-0000-0D0BH40E3","Cree Inc.","LED XLAMP COOL WHITE 5000K 2SMD",277,0,"12.08920",2000,1,"Cut Tape (CT)","XLamp® MK-R","White, Cool","5000K","1005 lm (970 lm ~ 1040 lm)","-","700mA","12V","120 lm/W","70","1.25A","120°","Surface Mount","2-SMD, No Lead, Exposed Pad"
